method,iteration,violation,accuracy,accuracy_rank,violation_rank
21multi,0,-0.0058226065969429475,0.7688467299051424,0,0
21multi,1,-0.021716101694915294,0.745881178232651,0,0
21multi,1,-0.030711127487103904,0.5429980029955068,0,0
21multi,0,-0.005631536604987997,0.6888167748377434,0,0
21multi,2,-0.03209975864843124,0.7112059183951346,0,0
21multi,2,-0.03266961651917407,0.6571808953236812,0,0
21multi,0,-0.0012067578439259976,0.5716879226614625,0,0
21multi,1,-0.021533407025300922,0.6408720252953903,0,0
21multi,2,-0.019690265486725728,0.6996172408054585,0,0
21multi,1,-0.0215549005158438,0.5961058412381429,0,0
21multi,0,-0.00422812192723702,0.5674266378210463,0,0
21multi,2,-0.033159812597605455,0.7430325100584417,0,0
21multi,0,-0.003244837758112129,0.6959560659011482,0,0
21multi,1,-0.022091214279865712,0.579353192433572,0,0
21multi,0,-0.0033755698578707785,0.6866367115992679,0,0
21multi,2,-0.037831858407079685,0.7963679480778832,0,0
21multi,1,-0.01929028966611873,0.6347786013287761,0,0
21multi,0,-0.0022827835880933484,0.6160134797803295,0,0
21multi,2,-0.023174778761061998,0.7122441337993012,0,0
21multi,1,-0.016974944731024354,0.6908137793310035,0,0
21multi,1,-0.031426274536075605,0.5960604547723869,0,0
21multi,2,-0.012212389380531019,0.6586120818771842,0,0
21multi,0,-0.00211406096361851,0.7112664336828092,0,0
21multi,1,-0.012079814069497208,0.6779446215292446,0,0
21multi,0,-0.0014749262536873304,0.5917789981694126,0,0
21multi,2,-0.030285152409046293,0.7604704055028569,0,0
21multi,1,-0.02437975927290594,0.5855383591279747,0,0
21multi,2,-0.03871681415929209,0.788866699950075,0,0
21multi,0,-0.0022897456525775317,0.6198010676293253,0,0
21multi,2,-0.01322517207472963,0.6432018638708604,0,0
21multi,1,-0.026810477657935327,0.7132936958199065,0,0
21multi,0,-0.0021319388576026,0.7723414877683474,0,0
21multi,0,-0.002699115044247813,0.6664503245132302,0,0
21multi,2,-0.008053097345132775,0.5582626060908636,0,0
21multi,1,-0.0199223400034012,0.6557855524405698,0,0
21multi,1,-0.012288135593220367,0.7300299550673989,0,0
21multi,0,-0.0016118836915297269,0.6763782897082946,0,0
21multi,2,-0.029148230088495618,0.7133674488267597,0,0
21multi,2,-0.03321987746766512,0.7392372978993047,0,0
21multi,0,-0.00211406096361851,0.6703278415709769,0,0
21multi,1,-0.0163438256658596,0.7232722345053848,0,0
21multi,1,-0.019560304593465982,0.6382093526377101,0,0
21multi,0,-0.0019595448798988796,0.6803366379002924,0,0
21multi,2,-0.017767188563648766,0.6453012788509545,0,0
21multi,2,-0.02600786627335304,0.7301270316747102,0,0
21multi,0,-0.0016090104585679934,0.6298733717605409,0,0
21multi,1,-0.02059407063091663,0.5852375283229003,0,0
21multi,0,-0.0012182507757729142,0.6857570786677127,0,0
21multi,1,-0.013983050847457665,0.6749875187219172,0,0
21multi,2,-0.01359613837489947,0.6730812871601688,0,0
21multi,2,-0.03288163716814165,0.7365826260609086,0,0
21multi,1,-0.012711864406779693,0.718172740888667,0,0
21multi,0,-0.0022861356932153596,0.6313862539524048,0,0
21multi,1,-0.022966385125559794,0.6434194861553825,0,0
21multi,2,-0.023598820058997123,0.7956398735230487,0,0
21multi,0,-0.0008527755430410399,0.6851223165252122,0,0
21multi,2,-0.014976174268209706,0.6300549176235647,0,0
21multi,1,-0.014265536723163922,0.7341487768347479,0,0
21multi,0,-0.004867256637168194,0.646851151843663,0,0
21multi,1,-0.021926709988611258,0.6398583942268417,0,0
21multi,0,-0.0029116900798317105,0.7110104074657246,0,0
21multi,2,-0.02424778761061951,0.6954568147778333,0,0
21multi,1,-0.023503643658396807,0.6373217950851502,0,0
21multi,2,-0.021209439528023632,0.7002496255616575,0,0
21multi,0,-0.004867256637168194,0.6888833416541855,0,0
21multi,2,-0.021327433628318623,0.7182559494092196,0,0
21multi,0,-0.004259855189058781,0.7341987019470794,0,0
21multi,1,-0.02648305084745764,0.7041937094358462,0,0
21multi,2,-0.023510324483775887,0.706873023797637,0,0
21multi,1,-0.007721280602636549,0.7190880346147445,0,0
21multi,0,-0.005013073209975925,0.6765476784822766,0,0
21multi,1,-0.01181081262142429,0.7344891753279171,0,0
21multi,0,-0.0020917135961384054,0.6793143617906474,0,0
21multi,2,-0.02405470635559137,0.7509644623973132,0,0
21multi,0,-0.002379994636631836,0.7751705774671326,0,0
21multi,2,-0.026493362831858464,0.7281577633549675,0,0
21multi,1,-0.011864406779661024,0.785946080878682,0,0
21multi,2,-0.013893805309734563,0.599301048427359,0,0
21multi,1,-0.02158648278766189,0.6674274302831468,0,0
21multi,0,-0.00271675227427443,0.6931141748915088,0,0
21multi,2,-0.019400953029271688,0.6767156956872384,0,0
21multi,0,-0.0016592920353982465,0.6540813779331004,0,0
21multi,1,-0.02977462539916485,0.6332168414045599,0,0
21multi,0,-0.0031094127111826577,0.6613080379430853,0,0
21multi,2,-0.026941986234021678,0.7180340600210795,0,0
21multi,1,-0.011893064767051518,0.672824097187552,0,0
21multi,1,-0.026271186440677996,0.7293434847728407,0,0
21multi,0,-0.0033386967015285925,0.730495166341397,0,0
21multi,2,-0.020009832841691295,0.6992844067232485,0,0
21multi,0,-0.003230088495575256,0.7110833749375937,0,0
21multi,1,-0.012711864406779703,0.7407350512692499,0,0
21multi,2,-0.023783185840708033,0.7063155267099351,0,0
21multi,0,-0.0026548672566372006,0.5208615647956637,0,0
21multi,1,-0.025138172439204166,0.6515227159261108,0,0
21multi,2,-0.011694058154235187,0.563797161400756,0,0
21multi,1,-0.02136397132712535,0.6707665774066175,0,0
21multi,2,-0.030143805309734567,0.6798552171742387,0,0
21multi,0,-0.0005681818181818288,0.6160134797803295,0,0
