method,iteration,violation,accuracy,accuracy_rank,violation_rank
21multi,0,-0.11497326203208562,0.6974244515579572,0,0
21multi,1,-0.004131355932203429,0.7316525212181727,0,0
21multi,2,-0.24750000000000005,0.7633549675486769,0,0
21multi,0,-0.09136363636363636,0.6484772840738892,0,0
21multi,1,-0.011722691457400415,0.7601674411459735,0,0
21multi,2,-0.26250000000000007,0.7208473004778545,0,0
21multi,1,-0.00831183984279051,0.7490847062739224,0,0
21multi,2,-0.2017857142857143,0.6209257542258042,0,0
21multi,0,-0.11181818181818184,0.6870194707938093,0,0
21multi,1,-0.002341394787968152,0.7763808832206235,0,0
21multi,2,-0.21136363636363642,0.6926882403667226,0,0
21multi,0,-0.09583333333333338,0.7926443667831586,0,0
21multi,2,-0.21500000000000008,0.6795307039440839,0,0
21multi,1,-0.00936502087939084,0.6662506240639042,0,0
21multi,0,-0.1340909090909092,0.781827259111333,0,0
21multi,0,-0.10804195804195807,0.7146971849917431,0,0
21multi,2,-0.20750000000000007,0.71063404892661,0,0
21multi,1,-0.010784819454679484,0.7149775336994508,0,0
21multi,1,-0.01924179153361178,0.6966772064126034,0,0
21multi,2,-0.20833333333333334,0.6839740389415877,0,0
21multi,0,-0.0872727272727273,0.7301547678482276,0,0
21multi,1,-0.005138339920948637,0.754640766123542,0,0
21multi,2,-0.2958333333333334,0.7842680423808731,0,0
21multi,0,-0.07613636363636367,0.7255366949575637,0,0
21multi,2,-0.22596153846153857,0.7093974422980913,0,0
21multi,0,-0.10422077922077926,0.7428500106982384,0,0
21multi,1,-0.009240153934332331,0.710656237865424,0,0
21multi,1,-0.015780129965833768,0.7475604774656197,0,0
21multi,0,-0.11157024793388436,0.7322198520401216,0,0
21multi,2,-0.2775,0.7401897154268599,0,0
21multi,1,-0.025502684493104572,0.6354753583909849,0,0
21multi,0,-0.09710743801652896,0.7496936413561476,0,0
21multi,2,-0.2730769230769231,0.7698452321517724,0,0
21multi,0,-0.08465909090909093,0.6814153769345982,0,0
21multi,1,-0.017688375092115002,0.6623814278582127,0,0
21multi,2,-0.225,0.6598602096854718,0,0
21multi,1,-0.016869319577499414,0.6504410051589283,0,0
21multi,2,-0.27083333333333337,0.7435513396571809,0,0
21multi,0,-0.09876033057851243,0.7220986701765534,0,0
21multi,1,-0.012361827560795938,0.7366034281910467,0,0
21multi,0,-0.09090909090909093,0.7053266254464459,0,0
21multi,2,-0.25865384615384623,0.7196128883597679,0,0
